csv,get_shape,4.477824687957764
csv,stats,32.75556993484497
csv,random_batch,14.378179788589478
csv,distinct,34.869959354400635
csv,group_by,8.922224283218384
csv,filtering, 6.7455198764801025
json, read, 8.587502479553223
json, get_shape, 6.804990530014038
json, stats, 27.140789031982422
json, random_batch, 13.582443475723267
json, distinct, 39.76104497909546
json, group_by, 9.966024398803711
json, filtering, 9.18294906616211
avro, read, 0.14605450630187988
avro, get_shape, 5.119563102722168
avro, stats, 14.71023941040039
avro, random_batch, 8.214334726333618
avro, distinct, 27.276217937469482
avro, group_by, 5.199187278747559
avro, filtering, 4.339125871658325
parquet, read, 0.974963903427124
parquet, get_shape, 0.22466778755187988
parquet, random_batch, 5.618206977844238
parquet, stats, 3.7998757362365723
parquet, distinct, 25.151233673095703
parquet, group_by, 1.042651891708374
parquet, filtering, 0.6861672401428223
orc, read, 0.8232436180114746
orc, get_shape, 0.14114689826965332
orc, random_batch, 5.064251899719238
orc, stats, 3.4021592140197754
orc, distinct, 24.49589204788208
orc, group_by, 1.0796089172363281
orc, filtering, 0.5179171562194824
csv, read, 8.12546992301941
